         y    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
     0.449       0.162093    8.26125e-05       0.123692    7.11703e-05     -0.0511514    2.55413e-05     -0.0108588    5.87886e-06      0.0248761    2.05549e-05     -0.0441665    2.48936e-05      0.0441665    2.48936e-05      0.0291993    1.50118e-05      0.0291993    1.50118e-05    -0.00387178     1.8432e-06     0.00262752    1.35187e-06    -0.00262752    1.35187e-06      0.0885767    2.58243e-05     0.00717882    3.00101e-06      0.0109562    5.43484e-06    -0.00453082    1.83668e-06   -0.000480919    2.19387e-07     0.00220344    1.70359e-06    -0.00391212    1.88708e-06     0.00391212    1.88708e-06     0.00258638    1.09521e-06     0.00258638    1.09521e-06   -0.000342949    1.29066e-07    0.000232737    9.86638e-08   -0.000232737    9.86638e-08        2.67634  10000000         1
      0.45       0.161999    8.26206e-05       0.123581    7.11224e-05     -0.0512252    2.55813e-05     -0.0108682     5.8886e-06      0.0249445    2.05701e-05     -0.0441389    2.48891e-05      0.0441389    2.48891e-05      0.0291763    1.50062e-05      0.0291763    1.50062e-05     -0.0038758    1.84585e-06     0.00262947    1.35394e-06    -0.00262947    1.35394e-06      0.0883396    2.57686e-05     0.00715546     2.9935e-06      0.0109171     5.4161e-06    -0.00452521    1.83425e-06   -0.000480047    2.19187e-07     0.00220359    1.69967e-06    -0.00389921    1.88164e-06     0.00389921    1.88164e-06     0.00257742    1.09182e-06     0.00257742    1.09182e-06   -0.000342387    1.28896e-07    0.000232286     9.8563e-08   -0.000232286     9.8563e-08        2.54428  10000000         1
     0.451       0.161907    8.25149e-05       0.123468    7.07297e-05     -0.0512997     2.5587e-05     -0.0108773    5.88528e-06      0.0250132    2.05775e-05     -0.0441111    2.47489e-05      0.0441111    2.47489e-05       0.029153    1.49557e-05       0.029153    1.49557e-05     -0.0038799    1.84525e-06     0.00263134    1.35283e-06    -0.00263134    1.35283e-06      0.0881023    2.55924e-05     0.00713218    2.98664e-06      0.0108778    5.37088e-06    -0.00451962    1.83251e-06   -0.000479156    2.18721e-07     0.00220372    1.69615e-06    -0.00388629    1.86543e-06     0.00388629    1.86543e-06     0.00256845    1.08604e-06     0.00256845    1.08604e-06   -0.000341828    1.28723e-07    0.000231827    9.83396e-08   -0.000231827    9.83396e-08        2.48445  10000000         1
     0.452       0.161811    8.24876e-05       0.123355    7.06758e-05     -0.0513717     2.5653e-05     -0.0108867    5.88275e-06      0.0250821    2.05847e-05     -0.0440826    2.47384e-05      0.0440826    2.47384e-05      0.0291298    1.49443e-05      0.0291298    1.49443e-05    -0.00388372    1.84858e-06     0.00263329    1.35224e-06    -0.00263329    1.35224e-06      0.0878668    2.55252e-05     0.00710889    2.97798e-06      0.0108388    5.35263e-06    -0.00451387    1.83338e-06   -0.000478289    2.17924e-07     0.00220389    1.69161e-06    -0.00387339    1.85978e-06     0.00387339    1.85978e-06     0.00255954    1.08231e-06     0.00255954    1.08231e-06    -0.00034125     1.2867e-07    0.000231379    9.79777e-08   -0.000231379    9.79777e-08        2.46938  10000000         1
     0.453       0.161717    8.24806e-05       0.123243    7.06177e-05     -0.0514463      2.568e-05     -0.0108958    5.88979e-06      0.0251509    2.05998e-05     -0.0440551    2.47365e-05      0.0440551    2.47365e-05      0.0291065    1.49347e-05      0.0291065    1.49347e-05    -0.00388784    1.84996e-06     0.00263518    1.35368e-06    -0.00263518    1.35368e-06       0.087632    2.54668e-05     0.00708581    2.96992e-06         0.0108    5.33339e-06    -0.00450834    1.82967e-06   -0.000477412    2.17599e-07     0.00220403    1.68775e-06    -0.00386063    1.85478e-06     0.00386063    1.85478e-06     0.00255066    1.07861e-06     0.00255066    1.07861e-06   -0.000340699    1.28368e-07    0.000230926    9.78183e-08   -0.000230926    9.78183e-08        2.47256  10000000         1
     0.454       0.161623    8.26547e-05        0.12313    7.07243e-05       -0.05152    2.57633e-05      -0.010905    5.92147e-06      0.0252203    2.06396e-05      -0.044027    2.47813e-05       0.044027    2.47813e-05      0.0290831    1.49637e-05      0.0290831    1.49637e-05    -0.00389183    1.85734e-06     0.00263708    1.36087e-06    -0.00263708    1.36087e-06      0.0873982    2.54816e-05     0.00706278    2.96745e-06      0.0107614    5.32567e-06    -0.00450275    1.82935e-06    -0.00047654    2.18299e-07     0.00220421    1.68551e-06    -0.00384788    1.85263e-06     0.00384788    1.85263e-06     0.00254181    1.07756e-06     0.00254181    1.07756e-06   -0.000340139    1.28513e-07    0.000230476    9.81365e-08   -0.000230476    9.81365e-08        2.48195  10000000         1
     0.455       0.161527    8.26166e-05       0.123017     7.0655e-05     -0.0515926     2.5802e-05     -0.0109141    5.92116e-06      0.0252901     2.0646e-05     -0.0439989    2.47691e-05      0.0439989    2.47691e-05      0.0290596    1.49496e-05      0.0290596    1.49496e-05    -0.00389573    1.85925e-06     0.00263896    1.36071e-06    -0.00263896    1.36071e-06      0.0871657    2.54112e-05     0.00703983    2.95852e-06      0.0107229    5.30636e-06    -0.00449711    1.82741e-06   -0.000475668    2.17637e-07     0.00220442    1.68097e-06    -0.00383519    1.84696e-06     0.00383519    1.84696e-06       0.002533    1.07366e-06       0.002533    1.07366e-06   -0.000339574    1.28314e-07    0.000230027    9.78298e-08   -0.000230027    9.78298e-08        2.47296  10000000         1
     0.456       0.161431    8.25422e-05       0.122904    7.05558e-05     -0.0516652    2.58243e-05     -0.0109239    5.92278e-06      0.0253593    2.06481e-05     -0.0439704    2.47478e-05      0.0439704    2.47478e-05      0.0290363    1.49288e-05      0.0290363    1.49288e-05    -0.00389968    1.85968e-06     0.00264098    1.36076e-06    -0.00264098    1.36076e-06      0.0869341     2.5329e-05     0.00701691     2.9484e-06      0.0106846    5.28501e-06    -0.00449147    1.82416e-06   -0.000474829    2.17115e-07     0.00220459    1.67617e-06    -0.00382252    1.84073e-06     0.00382252    1.84073e-06     0.00252424    1.06931e-06     0.00252424    1.06931e-06   -0.000339015    1.27987e-07    0.000229592    9.75673e-08   -0.000229592    9.75673e-08         2.4559  10000000         1
     0.457       0.161338    8.24932e-05       0.122789    7.05274e-05       -0.05174    2.58623e-05     -0.0109328    5.92247e-06      0.0254294    2.06484e-05      -0.043942    2.47496e-05       0.043942    2.47496e-05      0.0290125    1.49191e-05      0.0290125    1.49191e-05    -0.00390379    1.86139e-06     0.00264281    1.36059e-06    -0.00264281    1.36059e-06      0.0867012    2.52696e-05     0.00699411    2.93825e-06      0.0106459    5.26909e-06    -0.00448592    1.82166e-06   -0.000473942    2.16416e-07     0.00220476    1.67094e-06    -0.00380983    1.83618e-06     0.00380983    1.83618e-06     0.00251542    1.06567e-06     0.00251542    1.06567e-06   -0.000338463    1.27725e-07    0.000229134    9.72409e-08   -0.000229134    9.72409e-08        2.45362  10000000         1
     0.458       0.161241    8.25216e-05       0.122675    7.05108e-05     -0.0518121    2.59058e-05     -0.0109424    5.93571e-06      0.0254995    2.06661e-05     -0.0439134    2.47565e-05      0.0439134    2.47565e-05       0.028989     1.4918e-05       0.028989     1.4918e-05    -0.00390765     1.8646e-06      0.0026448    1.36344e-06     -0.0026448    1.36344e-06      0.0864718     2.5227e-05     0.00697139    2.93147e-06      0.0106079    5.25342e-06    -0.00448029    1.81927e-06   -0.000473103    2.16361e-07     0.00220499    1.66724e-06    -0.00379727    1.83181e-06     0.00379727    1.83181e-06     0.00250673    1.06267e-06     0.00250673    1.06267e-06   -0.000337902     1.2759e-07    0.000228701    9.72035e-08   -0.000228701    9.72035e-08         2.4441  10000000         1
     0.459       0.161143    8.32589e-05       0.122563    7.10098e-05     -0.0518846     2.6147e-05     -0.0109511    5.97169e-06      0.0255698    2.08995e-05     -0.0438858    2.50393e-05      0.0438858    2.50393e-05      0.0289651    1.50152e-05      0.0289651    1.50152e-05    -0.00391162    1.88288e-06      0.0026466    1.37231e-06     -0.0026466    1.37231e-06      0.0862437    2.54921e-05     0.00694877    2.94473e-06      0.0105703     5.2672e-06    -0.00447472    1.82639e-06   -0.000472232    2.16398e-07     0.00220523    1.68046e-06    -0.00378487     1.8471e-06     0.00378487     1.8471e-06     0.00249806    1.06383e-06     0.00249806    1.06383e-06   -0.000337353    1.28165e-07    0.000228252      9.724e-08   -0.000228252      9.724e-08        2.44728  10000000         1
      0.46       0.161047    8.35932e-05       0.122449    7.10391e-05     -0.0519573    2.63062e-05     -0.0109596    5.98712e-06      0.0256412    2.10364e-05     -0.0438583    2.51163e-05      0.0438583    2.51163e-05      0.0289411    1.50389e-05      0.0289411    1.50389e-05    -0.00391553    1.89387e-06     0.00264835    1.37608e-06    -0.00264835    1.37608e-06      0.0860162    2.55448e-05     0.00692634     2.9486e-06      0.0105326    5.24923e-06    -0.00446917    1.83263e-06    -0.00047135    2.16123e-07     0.00220556    1.68676e-06    -0.00377252     1.8472e-06     0.00377252     1.8472e-06      0.0024894    1.06152e-06      0.0024894    1.06152e-06   -0.000336799    1.28582e-07    0.000227801    9.71269e-08   -0.000227801    9.71269e-08        2.44118  10000000         1
     0.461       0.160952    8.36189e-05       0.122333    7.09347e-05     -0.0520312    2.63454e-05     -0.0109687    6.00273e-06      0.0257118    2.10592e-05     -0.0438296      2.508e-05      0.0438296      2.508e-05      0.0289171    1.50314e-05      0.0289171    1.50314e-05    -0.00391955    1.89738e-06     0.00265022    1.37948e-06    -0.00265022    1.37948e-06      0.0857874    2.54737e-05     0.00690384    2.94312e-06      0.0104947    5.22683e-06    -0.00446363    1.83066e-06   -0.000470487    2.16282e-07     0.00220575    1.68371e-06    -0.00376003    1.83918e-06     0.00376003    1.83918e-06     0.00248073     1.0584e-06     0.00248073     1.0584e-06   -0.000336248    1.28551e-07    0.000227355    9.71966e-08   -0.000227355    9.71966e-08         2.4487  10000000         1
     0.462       0.160856    8.37876e-05       0.122218    7.11623e-05     -0.0521043    2.64477e-05     -0.0109777    6.01506e-06       0.025783    2.11057e-05      -0.043801    2.51883e-05       0.043801    2.51883e-05      0.0288931    1.50655e-05      0.0288931    1.50655e-05    -0.00392353    1.90393e-06     0.00265208     1.3825e-06    -0.00265208     1.3825e-06      0.0855604    2.55249e-05     0.00688146    2.93833e-06       0.010457    5.22877e-06    -0.00445806     1.8308e-06   -0.000469628    2.15842e-07     0.00220601    1.68162e-06    -0.00374763    1.84244e-06     0.00374763    1.84244e-06     0.00247211    1.05719e-06     0.00247211    1.05719e-06   -0.000335698     1.2848e-07    0.000226913    9.70024e-08   -0.000226913    9.70024e-08        2.44892  10000000         1
     0.463       0.160758    8.38061e-05       0.122102    7.11436e-05     -0.0521774    2.64933e-05     -0.0109868    6.02883e-06       0.025854    2.11195e-05     -0.0437719    2.51904e-05      0.0437719    2.51904e-05      0.0288691    1.50645e-05      0.0288691    1.50645e-05    -0.00392746    1.90759e-06     0.00265396    1.38553e-06    -0.00265396    1.38553e-06      0.0853337    2.54788e-05     0.00685905    2.93117e-06      0.0104194    5.21324e-06    -0.00445249    1.82859e-06   -0.000468772    2.15818e-07     0.00220621     1.6775e-06    -0.00373522    1.83764e-06     0.00373522    1.83764e-06     0.00246351    1.05427e-06     0.00246351    1.05427e-06   -0.000335144    1.28392e-07    0.000226472    9.69864e-08   -0.000226472    9.69864e-08         2.4426  10000000         1
     0.464        0.16066    8.29742e-05       0.121988    7.06116e-05     -0.0522501    2.63167e-05     -0.0109961    5.99937e-06      0.0259247    2.08705e-05      -0.043743    2.48916e-05       0.043743    2.48916e-05      0.0288452    1.49526e-05      0.0288452    1.49526e-05    -0.00393141    1.89133e-06     0.00265587    1.37769e-06    -0.00265587    1.37769e-06      0.0851087    2.50874e-05     0.00683678    2.89931e-06      0.0103822    5.17206e-06    -0.00444693    1.81614e-06    -0.00046793    2.14832e-07     0.00220642     1.6529e-06    -0.00372291     1.8121e-06     0.00372291     1.8121e-06     0.00245497    1.04682e-06     0.00245497    1.04682e-06   -0.000334598    1.27213e-07    0.000226038    9.64828e-08   -0.000226038    9.64828e-08        2.44873  10000000         1
     0.465       0.160562    8.29952e-05       0.121873     7.0604e-05     -0.0523224    2.63705e-05     -0.0110048    6.01133e-06      0.0259965    2.08877e-05     -0.0437147    2.49022e-05      0.0437147    2.49022e-05      0.0288209    1.49522e-05      0.0288209    1.49522e-05    -0.00393533    1.89506e-06     0.00265767     1.3803e-06    -0.00265767     1.3803e-06      0.0848851    2.50469e-05     0.00681465    2.89222e-06      0.0103452     5.1576e-06    -0.00444139    1.81473e-06    -0.00046707    2.14711e-07     0.00220671    1.64917e-06    -0.00371073    1.80815e-06     0.00371073    1.80815e-06     0.00244647    1.04394e-06     0.00244647    1.04394e-06   -0.000334051    1.27126e-07    0.000225597     9.6421e-08   -0.000225597     9.6421e-08        2.44435  10000000         1
     0.466       0.160466     8.2965e-05       0.121757    7.05636e-05     -0.0523962    2.64108e-05     -0.0110133    6.01568e-06      0.0260685    2.08925e-05     -0.0436863    2.48951e-05      0.0436863    2.48951e-05      0.0287965    1.49436e-05      0.0287965    1.49436e-05    -0.00393937    1.89732e-06     0.00265941    1.38118e-06    -0.00265941    1.38118e-06      0.0846608    2.49858e-05     0.00679258    2.88357e-06       0.010308    5.14134e-06     -0.0044359    1.81263e-06   -0.000466196    2.14276e-07     0.00220698    1.64448e-06    -0.00369851    1.80296e-06     0.00369851    1.80296e-06     0.00243794    1.04061e-06     0.00243794    1.04061e-06    -0.00033351    1.26938e-07    0.000225148     9.6217e-08   -0.000225148     9.6217e-08        2.45621  10000000         1
     0.467       0.160368    8.28825e-05        0.12164    7.04725e-05     -0.0524685    2.64289e-05     -0.0110224    6.02063e-06      0.0261409    2.08876e-05     -0.0436571    2.48689e-05      0.0436571    2.48689e-05      0.0287721    1.49271e-05      0.0287721    1.49271e-05    -0.00394324     1.8985e-06     0.00266131    1.38217e-06    -0.00266131    1.38217e-06      0.0844381     2.4904e-05     0.00677058    2.87349e-06       0.010271    5.12177e-06    -0.00443034    1.80905e-06   -0.000465357    2.13944e-07     0.00220729    1.63916e-06    -0.00368632     1.7965e-06     0.00368632     1.7965e-06     0.00242947    1.03693e-06     0.00242947    1.03693e-06    -0.00033296    1.26705e-07    0.000224716    9.60623e-08   -0.000224716    9.60623e-08        2.44181  10000000         1
     0.468       0.160271    8.27711e-05       0.121524    7.03535e-05     -0.0525419    2.64486e-05     -0.0110307    6.01333e-06      0.0262136    2.08789e-05      -0.043629    2.48353e-05       0.043629    2.48353e-05      0.0287475    1.49019e-05      0.0287475    1.49019e-05    -0.00394725    1.89828e-06       0.002663    1.38037e-06      -0.002663    1.38037e-06      0.0842163    2.48104e-05     0.00674871    2.86264e-06      0.0102343     5.1004e-06    -0.00442488     1.8061e-06   -0.000464483    2.13051e-07     0.00220761    1.63364e-06    -0.00367427    1.78965e-06     0.00367427    1.78965e-06     0.00242101    1.03261e-06     0.00242101    1.03261e-06   -0.000332423    1.26358e-07    0.000224268    9.56488e-08   -0.000224268    9.56488e-08        2.45007  10000000         1
     0.469       0.160173    8.27904e-05       0.121406    7.03352e-05     -0.0526146    2.64971e-05     -0.0110395    6.02644e-06      0.0262862    2.08925e-05     -0.0435998    2.48358e-05      0.0435998    2.48358e-05      0.0287229    1.49013e-05      0.0287229    1.49013e-05    -0.00395117    1.90188e-06     0.00266481    1.38324e-06    -0.00266481    1.38324e-06       0.083995    2.47659e-05     0.00672685    2.85579e-06      0.0101975    5.08544e-06    -0.00441936    1.80429e-06   -0.000463632    2.13002e-07     0.00220791    1.62965e-06    -0.00366217    1.78488e-06     0.00366217    1.78488e-06     0.00241258    1.02984e-06     0.00241258    1.02984e-06   -0.000331879    1.26269e-07    0.000223831    9.56215e-08   -0.000223831    9.56215e-08        2.44322  10000000         1
      0.47       0.160074    8.27021e-05       0.121289     7.0233e-05     -0.0526875    2.65194e-05     -0.0110481    6.02375e-06      0.0263592    2.08892e-05     -0.0435708      2.481e-05      0.0435708      2.481e-05      0.0286983     1.4879e-05      0.0286983     1.4879e-05    -0.00395512    1.90228e-06     0.00266659    1.38242e-06    -0.00266659    1.38242e-06      0.0837746    2.46801e-05     0.00670507     2.8458e-06      0.0101609    5.06536e-06    -0.00441388    1.80136e-06   -0.000462777    2.12315e-07     0.00220823    1.62457e-06    -0.00365012    1.77866e-06     0.00365012    1.77866e-06     0.00240418     1.0257e-06     0.00240418     1.0257e-06   -0.000331339    1.25969e-07    0.000223393    9.52957e-08   -0.000223393    9.52957e-08        2.45532  10000000         1
     0.471       0.159976    8.26936e-05       0.121172    7.01973e-05     -0.0527606    2.65636e-05     -0.0110567    6.02982e-06      0.0264323    2.08981e-05     -0.0435419    2.48045e-05      0.0435419    2.48045e-05      0.0286735     1.4873e-05      0.0286735     1.4873e-05    -0.00395908    1.90484e-06     0.00266834     1.3837e-06    -0.00266834     1.3837e-06      0.0835551    2.46259e-05      0.0066834    2.83816e-06      0.0101245    5.04957e-06    -0.00440841    1.79949e-06    -0.00046192    2.11955e-07     0.00220856    1.62028e-06    -0.00363815    1.77361e-06     0.00363815    1.77361e-06     0.00239582    1.02262e-06     0.00239582    1.02262e-06   -0.000330801    1.25802e-07    0.000222953    9.51268e-08   -0.000222953    9.51268e-08        2.45704  10000000         1
     0.472       0.159875    8.27631e-05       0.121055     7.0244e-05     -0.0528319    2.66388e-05     -0.0110659      6.053e-06      0.0265053    2.09175e-05     -0.0435126    2.48188e-05      0.0435126    2.48188e-05      0.0286489    1.48874e-05      0.0286489    1.48874e-05    -0.00396294    1.91016e-06     0.00267023     1.3887e-06    -0.00267023     1.3887e-06       0.083337     2.4603e-05     0.00666174    2.83285e-06      0.0100883    5.03965e-06    -0.00440285    1.79968e-06   -0.000461098     2.1233e-07     0.00220887    1.61663e-06    -0.00362621    1.76972e-06     0.00362621    1.76972e-06     0.00238751    1.02101e-06     0.00238751    1.02101e-06    -0.00033026    1.25834e-07    0.000222529    9.52763e-08   -0.000222529    9.52763e-08        2.47655  10000000         1
     0.473       0.159776    8.28015e-05       0.120937    7.02514e-05     -0.0529049    2.66987e-05     -0.0110745    6.06235e-06      0.0265788    2.09357e-05     -0.0434837     2.4828e-05      0.0434837     2.4828e-05       0.028624    1.48906e-05       0.028624    1.48906e-05    -0.00396693    1.91338e-06       0.002672    1.39075e-06      -0.002672    1.39075e-06       0.083119    2.45657e-05     0.00664021    2.82672e-06      0.0100521    5.02696e-06     -0.0043974    1.79878e-06   -0.000460249    2.12072e-07      0.0022092    1.61302e-06    -0.00361432     1.7657e-06     0.00361432     1.7657e-06      0.0023792    1.01854e-06      0.0023792    1.01854e-06   -0.000329727    1.25684e-07    0.000222094     9.5154e-08   -0.000222094     9.5154e-08        2.47601  10000000         1
     0.474       0.159678    8.27949e-05       0.120818    7.02228e-05     -0.0529781    2.67554e-05     -0.0110825    6.07534e-06      0.0266528     2.0945e-05     -0.0434546    2.48236e-05      0.0434546    2.48236e-05      0.0285989    1.48864e-05      0.0285989    1.48864e-05     -0.0039709    1.91768e-06     0.00267365    1.39361e-06    -0.00267365    1.39361e-06      0.0829015    2.45143e-05     0.00661877    2.81912e-06       0.010016    5.01185e-06    -0.00439197    1.79809e-06   -0.000459379    2.12049e-07     0.00220956    1.60875e-06    -0.00360246    1.76075e-06     0.00360246    1.76075e-06     0.00237089    1.01563e-06     0.00237089    1.01563e-06   -0.000329194    1.25692e-07    0.000221649    9.51414e-08   -0.000221649    9.51414e-08        2.42256  10000000         1
     0.475       0.159578    8.26996e-05       0.120699    7.01112e-05     -0.0530503     2.6774e-05     -0.0110912    6.06728e-06       0.026727    2.09406e-05     -0.0434251    2.47956e-05      0.0434251    2.47956e-05      0.0285738     1.4862e-05      0.0285738     1.4862e-05    -0.00397477    1.91758e-06     0.00267543    1.39169e-06    -0.00267543    1.39169e-06      0.0826851    2.44283e-05     0.00659736    2.80902e-06     0.00998002    4.99134e-06    -0.00438647    1.79486e-06   -0.000458538    2.11109e-07     0.00220992    1.60366e-06    -0.00359061    1.75446e-06     0.00359061    1.75446e-06     0.00236263    1.01138e-06     0.00236263    1.01138e-06   -0.000328655    1.25348e-07    0.000221218    9.47104e-08   -0.000221218    9.47104e-08        2.76421  10000000         1
     0.476       0.159479    8.26688e-05       0.120581    7.00566e-05     -0.0531235    2.68081e-05     -0.0110996    6.07146e-06      0.0268011    2.09464e-05     -0.0433961    2.47834e-05      0.0433961    2.47834e-05      0.0285488    1.48519e-05      0.0285488    1.48519e-05    -0.00397878    1.91912e-06     0.00267715    1.39249e-06    -0.00267715    1.39249e-06      0.0824695    2.43669e-05     0.00657607    2.80087e-06     0.00994427    4.97463e-06    -0.00438107    1.79227e-06    -0.00045769     2.1069e-07     0.00221027    1.59924e-06    -0.00357886    1.74908e-06     0.00357886    1.74908e-06      0.0023544    1.00811e-06      0.0023544    1.00811e-06   -0.000328128    1.25098e-07    0.000220784    9.45113e-08   -0.000220784    9.45113e-08        2.70621  10000000         1
     0.477       0.159377    8.23601e-05       0.120463    6.98301e-05     -0.0531952    2.67628e-05     -0.0111079    6.06289e-06      0.0268758    2.08647e-05     -0.0433669     2.4678e-05      0.0433669     2.4678e-05      0.0285235     1.4804e-05      0.0285235     1.4804e-05    -0.00398263    1.91499e-06     0.00267885    1.39017e-06    -0.00267885    1.39017e-06      0.0822557     2.4199e-05     0.00655485    2.78479e-06     0.00990874    4.94924e-06    -0.00437561    1.78579e-06   -0.000456843    2.10033e-07     0.00221068    1.58824e-06    -0.00356717    1.73759e-06     0.00356717    1.73759e-06     0.00234622    1.00319e-06     0.00234622    1.00319e-06   -0.000327594    1.24595e-07    0.000220351    9.41992e-08   -0.000220351    9.41992e-08        2.59879  10000000         1
     0.478       0.159276    8.24931e-05       0.120343    6.98551e-05     -0.0532676    2.68596e-05     -0.0111164     6.0828e-06      0.0269505     2.0903e-05     -0.0433376    2.46833e-05      0.0433376    2.46833e-05      0.0284982    1.48199e-05      0.0284982    1.48199e-05    -0.00398654    1.92167e-06      0.0026806    1.39469e-06     -0.0026806    1.39469e-06      0.0820416    2.41778e-05     0.00653365    2.78272e-06     0.00987313    4.93748e-06    -0.00437016    1.78807e-06   -0.000456004    2.10242e-07     0.00221106     1.5863e-06    -0.00355549     1.7329e-06     0.00355549     1.7329e-06     0.00233803    1.00177e-06     0.00233803    1.00177e-06   -0.000327062    1.24761e-07    0.000219921    9.42979e-08   -0.000219921    9.42979e-08        2.73021  10000000         1
     0.479       0.159176    8.25519e-05       0.120224    6.98889e-05       -0.05334     2.6937e-05     -0.0111246     6.0969e-06      0.0270254    2.09288e-05     -0.0433083    2.46988e-05      0.0433083    2.46988e-05      0.0284728    1.48293e-05      0.0284728    1.48293e-05    -0.00399047    1.92616e-06     0.00268227    1.39772e-06    -0.00268227    1.39772e-06      0.0818285    2.41494e-05     0.00651255    2.77737e-06     0.00983775    4.92712e-06    -0.00436473    1.78865e-06   -0.000455154    2.10195e-07     0.00221145    1.58334e-06    -0.00354385    1.72942e-06     0.00354385    1.72942e-06     0.00232988    9.99848e-07     0.00232988    9.99848e-07   -0.000326534    1.24723e-07    0.000219487    9.42627e-08   -0.000219487    9.42627e-08         3.0375  10000000         1
      0.48       0.159075    8.25399e-05       0.120104    6.98417e-05     -0.0534122    2.69811e-05      -0.011133    6.10566e-06      0.0271006    2.09413e-05     -0.0432789    2.46923e-05      0.0432789    2.46923e-05      0.0284473    1.48215e-05      0.0284473    1.48215e-05    -0.00399438    1.92861e-06     0.00268401    1.39954e-06    -0.00268401    1.39954e-06      0.0816163    2.40959e-05     0.00649154     2.7699e-06     0.00980244    4.91093e-06     -0.0043593    1.78684e-06   -0.000454318    2.09976e-07     0.00221185    1.57949e-06    -0.00353226     1.7245e-06     0.00353226     1.7245e-06     0.00232177    9.96719e-07     0.00232177    9.96719e-07   -0.000326006     1.2455e-07    0.000219058    9.41527e-08   -0.000219058    9.41527e-08        2.72977  10000000         1
     0.481       0.158974    8.25334e-05       0.119984    6.97845e-05     -0.0534848     2.7025e-05     -0.0111411    6.11273e-06      0.0271763    2.09548e-05     -0.0432493    2.46793e-05      0.0432493    2.46793e-05      0.0284217     1.4815e-05      0.0284217     1.4815e-05    -0.00399832    1.93146e-06     0.00268566    1.40103e-06    -0.00268566    1.40103e-06      0.0814044    2.40428e-05      0.0064706    2.76271e-06      0.0097672    4.89381e-06     -0.0043539    1.78499e-06   -0.000453469    2.09677e-07     0.00221227    1.57572e-06    -0.00352069    1.71897e-06     0.00352069    1.71897e-06     0.00231365    9.93727e-07     0.00231365    9.93727e-07   -0.000325481    1.24418e-07    0.000218625    9.40111e-08   -0.000218625    9.40111e-08        2.69763  10000000         1
     0.482       0.158873    8.24945e-05       0.119863    6.97177e-05      -0.053557    2.70631e-05     -0.0111493    6.11575e-06      0.0272521    2.09622e-05     -0.0432197    2.46662e-05      0.0432197    2.46662e-05       0.028396     1.4802e-05       0.028396     1.4802e-05    -0.00400221    1.93355e-06     0.00268734    1.40164e-06    -0.00268734    1.40164e-06      0.0811935    2.39807e-05     0.00644971    2.75447e-06      0.0097321    4.87653e-06    -0.00434849    1.78293e-06   -0.000452627    2.09216e-07     0.00221269    1.57153e-06    -0.00350916     1.7137e-06     0.00350916     1.7137e-06     0.00230557    9.90296e-07     0.00230557    9.90296e-07   -0.000324954    1.24238e-07    0.000218195    9.37991e-08   -0.000218195    9.37991e-08        3.15841  10000000         1
     0.483       0.158771    8.24989e-05       0.119742    6.96878e-05     -0.0536292    2.71124e-05     -0.0111574    6.12183e-06      0.0273281    2.09781e-05     -0.0431901    2.46651e-05      0.0431901    2.46651e-05      0.0283703    1.47977e-05      0.0283703    1.47977e-05     -0.0040061    1.93661e-06       0.002689    1.40298e-06      -0.002689    1.40298e-06      0.0809837    2.39349e-05     0.00642892    2.74752e-06     0.00969718    4.86168e-06    -0.00434309    1.78137e-06   -0.000451785    2.08848e-07     0.00221313    1.56792e-06    -0.00349769    1.70916e-06     0.00349769    1.70916e-06     0.00229753    9.87426e-07     0.00229753    9.87426e-07   -0.000324429    1.24108e-07    0.000217765    9.36311e-08   -0.000217765    9.36311e-08        2.80416  10000000         1
     0.484       0.158669    8.24994e-05       0.119621    6.96476e-05     -0.0537013    2.71559e-05     -0.0111657    6.13115e-06      0.0274042    2.09927e-05     -0.0431602    2.46626e-05      0.0431602    2.46626e-05      0.0283445    1.47912e-05      0.0283445    1.47912e-05    -0.00401001    1.93969e-06     0.00269069    1.40498e-06    -0.00269069    1.40498e-06      0.0807743    2.38878e-05     0.00640818    2.74047e-06     0.00966232      4.846e-06    -0.00433768    1.77928e-06   -0.000450952    2.08638e-07     0.00221356    1.56421e-06    -0.00348624    1.70456e-06     0.00348624    1.70456e-06     0.00228951    9.84364e-07     0.00228951    9.84364e-07   -0.000323906    1.23984e-07    0.000217339    9.35303e-08   -0.000217339    9.35303e-08         2.7005  10000000         1
