        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
   1011.27     -0.0539069    6.58145e-05      0.0996647    4.58653e-05     -0.0312398    6.96686e-05     -0.0762556    2.88219e-05     0.00580373    7.29208e-06     0.00547884    5.98951e-06    -0.00547884    5.98951e-06      0.0155147    6.98223e-06      0.0155147    6.98223e-06    0.000562847    2.07735e-06     0.00621703    2.33502e-06    -0.00621703    2.33502e-06        844.714        0.22799       -22.7679      0.0271095        84.1881      0.0313801       -26.3887      0.0584174       -32.2071     0.00852178        4.90249     0.00601592        4.62805      0.0049028       -4.62805      0.0049028        13.1055     0.00471958        13.1055     0.00471958       0.475444     0.00175007        5.25161     0.00137163       -5.25161     0.00137163        16.9859  10000000         1
   1019.68     -0.0544022    6.59818e-05      0.0993414    4.57215e-05     -0.0301665    6.95736e-05      -0.076673    2.89384e-05     0.00585978    7.25903e-06     0.00551169    6.00244e-06    -0.00551169    6.00244e-06      0.0154875     6.9677e-06      0.0154875     6.9677e-06    0.000596446     2.0872e-06     0.00624943    2.34443e-06    -0.00624943    2.34443e-06        831.744        0.22375       -22.6243      0.0267565        82.6266      0.0308562       -25.0908      0.0574725       -31.8862     0.00844126        4.87384     0.00589358        4.58431     0.00483778       -4.58431     0.00483778        12.8817     0.00464515        12.8817     0.00464515       0.496091     0.00173088        5.19793     0.00135907       -5.19793     0.00135907        19.0121  10000000         1
   1028.09     -0.0549104    6.69157e-05      0.0990262    4.60763e-05      -0.029068    7.02615e-05     -0.0770862    2.93674e-05     0.00591517    7.37944e-06     0.00554584    6.09415e-06    -0.00554584    6.09415e-06      0.0154606    7.01062e-06      0.0154606    7.01062e-06    0.000630571    2.12641e-06      0.0062816    2.38094e-06     -0.0062816    2.38094e-06        819.171       0.223753       -22.4905      0.0267104        81.1194      0.0305563       -23.8117      0.0571875       -31.5734       0.008385        4.84554     0.00589835        4.54299     0.00483547       -4.54299     0.00483547        12.6649     0.00458407        12.6649     0.00458407       0.516545     0.00173617        5.14571     0.00135223       -5.14571     0.00135223        17.3398  10000000         1
   1036.51     -0.0554006    7.07262e-05      0.0987137    4.94548e-05     -0.0279822    7.20667e-05     -0.0775098    3.16684e-05      0.0059706    7.62579e-06     0.00557859    6.44263e-06    -0.00557859    6.44263e-06      0.0154349     7.5186e-06      0.0154349     7.5186e-06    0.000664408    2.21002e-06     0.00631446    2.57083e-06    -0.00631446    2.57083e-06        806.627       0.237782       -22.3438       0.027754        79.6251      0.0322551       -22.5712      0.0577489       -31.2607     0.00884372        4.81604      0.0059851        4.49984     0.00502466       -4.49984     0.00502466        12.4502     0.00482813        12.4502     0.00482813       0.535929     0.00177565        5.09341     0.00143033       -5.09341     0.00143033        16.5311  10000000         1
   1044.92     -0.0558873    6.68188e-05      0.0984124    4.61314e-05     -0.0268808    7.07098e-05     -0.0779262    2.98788e-05     0.00602335    7.48633e-06     0.00561065    6.07146e-06    -0.00561065    6.07146e-06      0.0154098    7.04824e-06      0.0154098    7.04824e-06    0.000698346    2.15438e-06     0.00634681    2.42135e-06    -0.00634681    2.42135e-06        794.401       0.218848       -22.1985      0.0258263        78.1789      0.0296502       -21.3541      0.0558631       -30.9523      0.0082545        4.78496     0.00579921        4.45711     0.00466426       -4.45711     0.00466426        12.2415      0.0044696        12.2415      0.0044696       0.554767     0.00170461        5.04191     0.00133067       -5.04191     0.00133067        16.7574  10000000         1
   1053.34     -0.0563847     7.1513e-05      0.0981099    4.90166e-05     -0.0257819    7.48484e-05     -0.0783456    3.22532e-05     0.00608029     8.2131e-06     0.00564456    6.53052e-06    -0.00564456    6.53052e-06       0.015384    7.47901e-06       0.015384    7.47901e-06    0.000732766    2.33029e-06      0.0063794    2.61739e-06     -0.0063794    2.61739e-06        782.155       0.236217       -22.0508      0.0271627        76.7371       0.030541       -20.1655      0.0582254       -30.6392     0.00857188        4.75573      0.0062613        4.41492     0.00493078       -4.41492     0.00493078        12.0326     0.00458409        12.0326     0.00458409       0.573136     0.00181441        4.98968     0.00138572       -4.98968     0.00138572        16.8543  10000000         1
   1061.75     -0.0568467    6.60185e-05      0.0977919    4.47557e-05     -0.0246789    7.02494e-05     -0.0787524    2.93957e-05     0.00613468    7.38884e-06      0.0056747    5.99203e-06     -0.0056747    5.99203e-06      0.0153562    6.84976e-06      0.0153562    6.84976e-06    0.000766839    2.15657e-06     0.00641086    2.38148e-06    -0.00641086    2.38148e-06        770.332       0.206882       -21.8954      0.0247388        75.3322      0.0279166       -19.0109       0.053874       -30.3327     0.00786333        4.72574     0.00554856         4.3714     0.00446406        -4.3714     0.00446406        11.8293     0.00421304        11.8293     0.00421304       0.590721     0.00165369        4.93849     0.00126746       -4.93849     0.00126746        16.9655  10000000         1
   1070.16      -0.057333    7.15441e-05      0.0975013    4.96469e-05      -0.023548    7.48384e-05      -0.079167    3.29308e-05     0.00618664    8.12363e-06     0.00570723    6.50615e-06    -0.00570723    6.50615e-06      0.0153318    7.58764e-06      0.0153318    7.58764e-06    0.000801419    2.33056e-06     0.00644307    2.67261e-06    -0.00644307    2.67261e-06         758.73       0.231065       -21.7501      0.0263206        73.9771      0.0301887       -17.8665      0.0565208       -30.0332     0.00850964        4.69399     0.00599558        4.33024       0.004757       -4.33024       0.004757        11.6327     0.00453788        11.6327     0.00453788       0.608061     0.00175854        4.88855     0.00137677       -4.88855     0.00137677         16.933  10000000         1
   1078.58     -0.0577896    6.69375e-05      0.0971946    4.55061e-05     -0.0224014     7.1561e-05     -0.0795705    3.04009e-05     0.00623982     7.7306e-06     0.00573742    6.08165e-06    -0.00573742    6.08165e-06      0.0153047    6.97745e-06      0.0153047    6.97745e-06    0.000836077    2.22708e-06     0.00647445    2.46404e-06    -0.00647445    2.46404e-06        747.937       0.207756       -21.6115      0.0243021        72.6954      0.0273985       -16.7549      0.0533203       -29.7568     0.00780595        4.66699      0.0056348        4.29122     0.00438973       -4.29122     0.00438973        11.4469     0.00413819        11.4469     0.00413819       0.625332     0.00165664        4.84248     0.00125981       -4.84248     0.00125981        17.0403  10000000         1
   1086.99     -0.0582636    6.64562e-05       0.096892    4.46443e-05     -0.0212666    7.14155e-05      -0.079975     3.0064e-05      0.0062949    7.66566e-06     0.00576902    6.02665e-06    -0.00576902    6.02665e-06      0.0152776    6.84613e-06      0.0152776    6.84613e-06    0.000871046    2.22496e-06     0.00650576    2.43661e-06    -0.00650576    2.43661e-06        736.677       0.201885       -21.4607      0.0237614        71.3781      0.0264389       -15.6666      0.0524347       -29.4579     0.00757998        4.63731     0.00550226        4.24991     0.00428421       -4.24991     0.00428421        11.2547     0.00399033        11.2547     0.00399033        0.64168     0.00162962        4.79264      0.0012235       -4.79264      0.0012235        17.0862  10000000         1
   1095.41     -0.0587292    6.79561e-05      0.0965951    4.54184e-05     -0.0201004      7.278e-05     -0.0803776    3.08357e-05     0.00634884     8.0176e-06     0.00580035    6.18214e-06    -0.00580035    6.18214e-06      0.0152509    6.96001e-06      0.0152509    6.96001e-06    0.000906292    2.30684e-06     0.00653716    2.50138e-06    -0.00653716    2.50138e-06        726.156       0.204706       -21.3233      0.0239299        70.1431      0.0263958       -14.5961      0.0526892       -29.1833     0.00759366        4.61024     0.00567511        4.21196     0.00432932       -4.21196     0.00432932        11.0745     0.00397453        11.0745     0.00397453       0.658109     0.00166482          4.747     0.00122821         -4.747     0.00122821        17.1896  10000000         1
   1103.82      -0.059177    6.75103e-05      0.0962903      4.505e-05     -0.0189554    7.23912e-05     -0.0807773    3.07577e-05     0.00640365    7.86634e-06     0.00582986    6.13514e-06    -0.00582986    6.13514e-06      0.0152235    6.91408e-06      0.0152235    6.91408e-06    0.000941318    2.29246e-06     0.00656801    2.49412e-06    -0.00656801    2.49412e-06        715.297       0.199908       -21.1646      0.0234092        68.8761       0.025843       -13.5588      0.0516423       -28.8899     0.00747125        4.58051     0.00547921        4.17008     0.00423086       -4.17008     0.00423086        10.8894     0.00389838        10.8894     0.00389838       0.673322     0.00162896        4.69808     0.00120781       -4.69808     0.00120781        17.2206  10000000         1
   1112.23     -0.0596383    7.26177e-05      0.0959984    4.84815e-05     -0.0177863    7.53862e-05     -0.0811756    3.32402e-05     0.00645505    8.16494e-06     0.00586036    6.58315e-06    -0.00586036    6.58315e-06      0.0151973    7.41612e-06      0.0151973    7.41612e-06    0.000976485    2.41624e-06     0.00659889    2.69875e-06    -0.00659889    2.69875e-06        704.831       0.213123       -21.0175        0.02479        67.6627      0.0273695       -12.5364      0.0529991       -28.6076     0.00789941        4.54972     0.00558806        4.13056     0.00446875       -4.13056     0.00446875        10.7115     0.00410272        10.7115     0.00410272       0.688257     0.00169028        4.65111     0.00128076       -4.65111     0.00128076        17.1793  10000000         1
   1120.65     -0.0600818    6.85838e-05      0.0957124     4.5559e-05      -0.016608    7.36561e-05     -0.0815771    3.15909e-05     0.00650549    8.04659e-06     0.00588976    6.21297e-06    -0.00588976    6.21297e-06      0.0151717    6.98834e-06      0.0151717    6.98834e-06     0.00101157     2.3464e-06     0.00663012    2.56348e-06    -0.00663012    2.56348e-06        695.041       0.200067       -20.8797      0.0230641         66.524      0.0252194       -11.5432       0.051086       -28.3497     0.00734401        4.52158     0.00543915        4.09362     0.00415439       -4.09362     0.00415439         10.545     0.00379194         10.545     0.00379194       0.703082     0.00161823         4.6082     0.00118954        -4.6082     0.00118954        15.9481  10000000         1
   1129.06     -0.0605344    7.49399e-05      0.0954162    5.03289e-05     -0.0154182    7.70557e-05     -0.0819654    3.50694e-05     0.00655811    8.48251e-06     0.00591995    6.81348e-06    -0.00591995    6.81348e-06      0.0151438     7.7147e-06      0.0151438     7.7147e-06      0.0010472    2.51702e-06     0.00666026    2.85018e-06    -0.00666026    2.85018e-06        685.118       0.217887       -20.7366      0.0248098        65.3713      0.0275088       -10.5633      0.0526852        -28.078     0.00803632        4.49307     0.00563311        4.05586     0.00448629       -4.05586     0.00448629        10.3753     0.00412899        10.3753     0.00412899       0.717457     0.00170929        4.56306     0.00130658       -4.56306     0.00130658        16.2387  10000000         1
   1137.48     -0.0609644    6.97109e-05      0.0951221    4.60025e-05     -0.0142249    7.48315e-05     -0.0823582    3.23923e-05     0.00661009    8.28657e-06     0.00594841    6.32822e-06    -0.00594841    6.32822e-06      0.0151166     7.0669e-06      0.0151166     7.0669e-06     0.00108279    2.42394e-06     0.00669074    2.62989e-06    -0.00669074    2.62989e-06        675.557       0.198313       -20.5925      0.0227577        64.2604      0.0246972       -9.60975      0.0504742       -27.8189     0.00728187        4.46549     0.00544241        4.01849      0.0041091       -4.01849      0.0041091        10.2122     0.00371552        10.2122     0.00371552        0.73149     0.00162337        4.51998     0.00118148       -4.51998     0.00118148        17.2923  10000000         1
   1145.89     -0.0614035    6.88292e-05      0.0948346    4.49239e-05      -0.013025    7.34802e-05     -0.0827491    3.15844e-05     0.00666094    7.98301e-06     0.00597732    6.22286e-06    -0.00597732    6.22286e-06      0.0150901    6.88603e-06      0.0150901    6.88603e-06     0.00111855    2.37687e-06     0.00672096    2.56448e-06    -0.00672096    2.56448e-06        665.891         0.1892        -20.444       0.022168        63.1495       0.023936       -8.67326      0.0488677       -27.5509     0.00702177        4.43546     0.00516427        3.98025     0.00398644       -3.98025     0.00398644        10.0484     0.00358805        10.0484     0.00358805       0.744835     0.00156852        4.47543      0.0011398       -4.47543      0.0011398        21.6755  10000000         1
    1154.3     -0.0618345    6.90107e-05      0.0945499    4.50142e-05     -0.0118209    7.40352e-05     -0.0831407     3.1921e-05     0.00671282    8.12392e-06     0.00600579    6.23655e-06    -0.00600579    6.23655e-06      0.0150636    6.90756e-06      0.0150636    6.90756e-06     0.00115435     2.4078e-06     0.00675133    2.59183e-06    -0.00675133    2.59183e-06        656.531       0.188439       -20.2982      0.0218919         62.075      0.0235786       -7.76077      0.0485554       -27.2922     0.00695965        4.40717     0.00518143        3.94299     0.00393497       -3.94299     0.00393497        9.88973     0.00353681        9.88973     0.00353681       0.757869     0.00156576        4.43246     0.00113004       -4.43246     0.00113004        18.3585  10000000         1
   1162.72     -0.0622459    6.94343e-05      0.0942565    4.54006e-05     -0.0106009    7.41641e-05     -0.0835209    3.24288e-05     0.00676529    8.13907e-06     0.00603248     6.2733e-06    -0.00603248     6.2733e-06      0.0150357     6.9828e-06      0.0150357     6.9828e-06      0.0011904    2.42886e-06     0.00678077    2.63281e-06    -0.00678077    2.63281e-06        647.523       0.187314       -20.1528      0.0217111        61.0332      0.0235057       -6.86431      0.0479819       -27.0408     0.00700317        4.38068     0.00511561        3.90617     0.00390178       -3.90617     0.00390178        9.73594     0.00353724        9.73594     0.00353724       0.770808     0.00155685        4.39071     0.00113715       -4.39071     0.00113715        17.0683  10000000         1
   1171.13     -0.0626862    7.27862e-05      0.0939701    4.75422e-05    -0.00935988    7.73979e-05     -0.0838989    3.44258e-05     0.00681651    8.59646e-06     0.00606219    6.60546e-06    -0.00606219    6.60546e-06      0.0150075    7.31302e-06      0.0150075    7.31302e-06     0.00122698    2.56648e-06     0.00681017    2.79756e-06    -0.00681017    2.79756e-06        638.679       0.196927       -20.0182       0.022409        60.0167      0.0240737       -5.97796       0.049398       -26.7922     0.00725353        4.35356     0.00532375        3.87179     0.00404634       -3.87179     0.00404634          9.585     0.00361675          9.585     0.00361675       0.783645     0.00162125        4.34952     0.00118063       -4.34952     0.00118063        17.0948  10000000         1
   1179.55     -0.0630975    6.99291e-05       0.093687    4.52017e-05    -0.00813979    7.52181e-05     -0.0842867    3.28292e-05     0.00687138    8.30118e-06     0.00608923    6.32707e-06    -0.00608923    6.32707e-06      0.0149812    6.95938e-06      0.0149812    6.95938e-06     0.00126344    2.49073e-06     0.00684012    2.66578e-06    -0.00684012    2.66578e-06        629.609       0.183566       -19.8634      0.0212386        58.9862      0.0226754       -5.12488      0.0473344       -26.5338     0.00685277        4.32628     0.00507201        3.83384     0.00382354       -3.83384     0.00382354        9.43228     0.00341123        9.43228     0.00341123       0.795473     0.00155094         4.3066     0.00111376        -4.3066     0.00111376        17.2439  10000000         1
   1187.96     -0.0635075    6.88383e-05       0.093402    4.40993e-05    -0.00690068    7.40437e-05      -0.084663    3.20023e-05     0.00691972    7.86807e-06     0.00611602    6.20398e-06    -0.00611602    6.20398e-06      0.0149534    6.79349e-06      0.0149534    6.79349e-06     0.00129948    2.43415e-06     0.00686929    2.59739e-06    -0.00686929    2.59739e-06        621.131       0.174386       -19.7233      0.0206492        58.0149      0.0220226       -4.28623      0.0459751       -26.2934     0.00665478        4.29805     0.00473578        3.79885     0.00370295       -3.79885     0.00370295        9.28805     0.00331745        9.28805     0.00331745       0.807146     0.00149485        4.26673     0.00108065       -4.26673     0.00108065        17.3935  10000000         1
   1196.37     -0.0639156    6.84881e-05      0.0931211    4.37739e-05    -0.00565002    7.45239e-05     -0.0850386    3.21155e-05     0.00697122    8.02371e-06     0.00614291    6.16905e-06    -0.00614291    6.16905e-06      0.0149261    6.75542e-06      0.0149261    6.75542e-06     0.00133615    2.45821e-06     0.00689841    2.60591e-06    -0.00689841    2.60591e-06        612.768       0.172266       -19.5827      0.0202486        57.0616      0.0214978       -3.46215      0.0456555       -26.0545     0.00657034        4.27174     0.00476776        3.76418     0.00362906       -3.76418     0.00362906        9.14622      0.0032441        9.14622      0.0032441       0.818748     0.00148862        4.22713      0.0010666       -4.22713      0.0010666        17.3846  10000000         1
   1204.79     -0.0643183    6.99636e-05       0.092846    4.52656e-05    -0.00440104    7.61112e-05     -0.0854207    3.35081e-05     0.00702027    8.27213e-06      0.0061692    6.29998e-06     -0.0061692    6.29998e-06      0.0148997    7.00149e-06      0.0148997    7.00149e-06     0.00137247     2.5203e-06     0.00692799    2.71906e-06    -0.00692799    2.71906e-06         604.43       0.177103       -19.4379      0.0203625        56.1189      0.0218674       -2.66012      0.0459973       -25.8154     0.00673301        4.24326     0.00484287        3.72885     0.00364778       -3.72885     0.00364778        9.00582     0.00330847        9.00582     0.00330847        0.82956     0.00150383        4.18749     0.00109343       -4.18749     0.00109343        17.3221  10000000         1
    1213.2     -0.0647254    7.29704e-05      0.0925696    4.70923e-05    -0.00313518     7.8598e-05     -0.0857934    3.51212e-05     0.00707067     8.4794e-06     0.00619621     6.5686e-06    -0.00619621     6.5686e-06      0.0148725    7.29271e-06      0.0148725    7.29271e-06     0.00140943    2.62147e-06      0.0069569     2.8496e-06     -0.0069569     2.8496e-06        596.185       0.182001       -19.2942      0.0209393        55.1886      0.0224589       -1.86915      0.0468555       -25.5744     0.00697532        4.21543     0.00488876        3.69409     0.00375022       -3.69409     0.00375022        8.86679     0.00340244        8.86679     0.00340244       0.840281     0.00154169         4.1476     0.00113272        -4.1476     0.00113272        17.3752  10000000         1
   1221.62      -0.065122    7.00973e-05      0.0922846    4.48146e-05    -0.00185977    7.72356e-05      -0.086157    3.38163e-05     0.00712326    8.38961e-06     0.00622244    6.32091e-06    -0.00622244    6.32091e-06      0.0148434     6.9587e-06      0.0148434     6.9587e-06     0.00144662    2.58255e-06     0.00698512     2.7427e-06    -0.00698512     2.7427e-06        588.461        0.17202       -19.1609      0.0198496        54.3059      0.0210584        -1.0944       0.045449         -25.35     0.00663966        4.19176     0.00478248        3.66166     0.00356227       -3.66166     0.00356227        8.73478     0.00320136        8.73478     0.00320136       0.851279     0.00149922        4.11047     0.00107755       -4.11047     0.00107755        17.2515  10000000         1
   1230.03     -0.0655106    6.92586e-05      0.0920083    4.44164e-05   -0.000590201    7.70603e-05      -0.086529    3.38507e-05     0.00717539    8.49585e-06     0.00624781    6.24979e-06    -0.00624781    6.24979e-06      0.0148164    6.92123e-06      0.0148164    6.92123e-06     0.00148375    2.58665e-06     0.00701383    2.74383e-06    -0.00701383    2.74383e-06        580.374       0.168955       -19.0103       0.019321        53.3992      0.0205635      -0.342537      0.0447236       -25.1096     0.00656196        4.16441     0.00477941        3.62606     0.00347021       -3.62606     0.00347021        8.59902     0.00314149        8.59902     0.00314149       0.861129     0.00148015        4.07064     0.00106377       -4.07064     0.00106377        17.3287  10000000         1
   1238.44     -0.0659119    6.80117e-05      0.0917391    4.29311e-05    0.000697899    7.63263e-05     -0.0868969    3.27465e-05     0.00722055    8.03942e-06     0.00627423    6.10483e-06    -0.00627423    6.10483e-06      0.0147894    6.67783e-06      0.0147894    6.67783e-06     0.00152044    2.52678e-06     0.00704237     2.6534e-06    -0.00704237     2.6534e-06        572.769       0.159999       -18.8762      0.0187502        52.5453      0.0197281       0.399735      0.0437172       -24.8859     0.00629463        4.13571     0.00445745        3.59369     0.00334946       -3.59369     0.00334946         8.4709     0.00300502         8.4709     0.00300502       0.870861     0.00142667        4.03365     0.00101987       -4.03365     0.00101987        17.3644  10000000         1
   1246.86     -0.0662971    6.79841e-05      0.0914622    4.29137e-05     0.00199186    7.71789e-05     -0.0872582    3.31054e-05     0.00727222    8.19534e-06     0.00629946    6.09833e-06    -0.00629946    6.09833e-06      0.0147612     6.6883e-06      0.0147612     6.6883e-06     0.00155795    2.55905e-06     0.00707034    2.68153e-06    -0.00707034    2.68153e-06        565.197       0.159188       -18.7355      0.0184733        51.6942      0.0193986        1.12579      0.0436201        -24.659     0.00626819        4.11024     0.00448499        3.56043     0.00329766       -3.56043     0.00329766        8.34298     0.00296114        8.34298     0.00296114       0.880551     0.00142495        3.99614     0.00101501       -3.99614     0.00101501        16.6672  10000000         1
   1255.27     -0.0666685    6.88019e-05        0.09118     4.4467e-05     0.00329808    7.90015e-05      -0.087613    3.47644e-05     0.00732419    8.61907e-06     0.00632351    6.17617e-06    -0.00632351    6.17617e-06      0.0147322    6.96501e-06      0.0147322    6.96501e-06     0.00159564    2.63501e-06     0.00709775    2.81478e-06    -0.00709775    2.81478e-06        557.729       0.164994       -18.5915      0.0183812        50.8537      0.0197165        1.83943       0.044058       -24.4321     0.00646088        4.08491     0.00465273         3.5268     0.00328282        -3.5268     0.00328282        8.21657     0.00303011        8.21657     0.00303011       0.889936     0.00144584        3.95862     0.00104551       -3.95862     0.00104551        15.9395  10000000         1
   1263.69     -0.0670619    7.05598e-05      0.0909181    4.50811e-05     0.00459453     7.8936e-05     -0.0879831    3.51588e-05     0.00737177    8.07947e-06     0.00634955    6.31797e-06    -0.00634955    6.31797e-06      0.0147058    7.05167e-06      0.0147058    7.05167e-06     0.00163281    2.61779e-06     0.00712644    2.84733e-06    -0.00712644    2.84733e-06        550.277       0.161982       -18.4513      0.0186385        50.0301      0.0199626        2.52826      0.0434303       -24.2075     0.00654218        4.05651     0.00428259        3.49401     0.00332102       -3.49401     0.00332102        8.09227     0.00306317        8.09227     0.00306317       0.898495     0.00141602        3.92151     0.00105943       -3.92151     0.00105943        17.2595  10000000         1
    1272.1     -0.0674399     6.8854e-05      0.0906506    4.36552e-05     0.00591123    8.02904e-05     -0.0883407    3.47328e-05     0.00742079    8.53247e-06      0.0063746    6.18379e-06     -0.0063746    6.18379e-06      0.0146781     6.8583e-06      0.0146781     6.8583e-06     0.00167046    2.67445e-06     0.00715424    2.81071e-06    -0.00715424    2.81071e-06         543.23       0.158814       -18.3177      0.0179186        49.2441      0.0188449        3.21116       0.043606       -23.9946     0.00630802        4.03119     0.00448276        3.46287     0.00320304       -3.46287     0.00320304        7.97357     0.00290627        7.97357     0.00290627       0.907445     0.00142841        3.88639     0.00101999       -3.88639     0.00101999        17.0247  10000000         1
   1280.51     -0.0678213    6.71487e-05      0.0903858    4.20053e-05     0.00723365    7.92292e-05     -0.0887017    3.36663e-05     0.00747159    8.33359e-06     0.00639981    6.02501e-06    -0.00639981    6.02501e-06       0.014651    6.60848e-06       0.014651    6.60848e-06     0.00170854    2.63496e-06     0.00718214    2.72224e-06    -0.00718214    2.72224e-06        535.943       0.150654       -18.1742      0.0172535        48.4416      0.0179273        3.87683      0.0424484       -23.7695     0.00606174        4.00435     0.00432216        3.42993     0.00308176       -3.42993     0.00308176        7.85211     0.00276988        7.85211     0.00276988       0.915681     0.00138853        3.84922    0.000978679       -3.84922    0.000978679        17.0759  10000000         1
   1288.93     -0.0681929    6.72476e-05       0.090118    4.20759e-05     0.00856066    7.94335e-05     -0.0890546     3.3798e-05     0.00751812    8.15048e-06       0.006424    6.01058e-06      -0.006424    6.01058e-06      0.0146231     6.6196e-06      0.0146231     6.6196e-06     0.00174613    2.62049e-06     0.00720945    2.73223e-06    -0.00720945    2.73223e-06        528.998       0.147923       -18.0369      0.0170569        47.6723      0.0178247        4.52857      0.0420011       -23.5549     0.00604416        3.97707      0.0041657        3.39828     0.00303427       -3.39828     0.00303427        7.73557     0.00275379        7.73557     0.00275379         0.9237     0.00136196        3.81379    0.000975562       -3.81379    0.000975562        16.0661  10000000         1
   1297.34     -0.0685544    6.67107e-05      0.0898544     4.2148e-05     0.00989102     7.9888e-05       -0.08941    3.42074e-05     0.00756666    8.19505e-06     0.00644756    5.95709e-06    -0.00644756    5.95709e-06      0.0145958    6.66376e-06      0.0145958    6.66376e-06     0.00178399    2.63033e-06     0.00723696    2.76265e-06    -0.00723696    2.76265e-06        522.103       0.146504       -17.8962      0.0166752        46.9133      0.0176339        5.16413      0.0416846       -23.3406     0.00607022        3.95058     0.00413256        3.36629     0.00296331       -3.36629     0.00296331        7.62053     0.00274447        7.62053     0.00274447       0.931427     0.00134821        3.77844    0.000977941       -3.77844    0.000977941        17.2425  10000000         1
   1305.76     -0.0689212    6.67106e-05      0.0895831    4.15645e-05      0.0112385    8.05272e-05     -0.0897541    3.40479e-05     0.00761709    8.15303e-06      0.0064716    5.95371e-06     -0.0064716    5.95371e-06      0.0145666    6.56701e-06      0.0145666    6.56701e-06     0.00182233    2.64776e-06     0.00726361    2.74976e-06    -0.00726361    2.74976e-06        515.336       0.143726       -17.7588      0.0164602        46.1654       0.017118        5.79161      0.0414672       -23.1268     0.00594676        3.92536     0.00405642        3.33505     0.00292377       -3.33505     0.00292377        7.50672      0.0026589        7.50672      0.0026589       0.939112     0.00133911         3.7432    0.000958204        -3.7432    0.000958204        17.0561  10000000         1
   1314.17     -0.0692845    6.79686e-05      0.0893203    4.27001e-05      0.0125902    8.09918e-05      -0.090102    3.51288e-05     0.00766512    8.06302e-06     0.00649555    6.08003e-06    -0.00649555    6.08003e-06      0.0145388    6.77072e-06      0.0145388    6.77072e-06     0.00186065     2.6789e-06     0.00729056    2.83643e-06    -0.00729056    2.83643e-06        508.701       0.144306       -17.6225      0.0165493        45.4373      0.0174839        6.40466      0.0411605       -22.9175     0.00612943        3.89925      0.0039497        3.30429     0.00294746       -3.30429     0.00294746        7.39588     0.00273153        7.39588     0.00273153       0.946512     0.00133605        3.70871    0.000987463       -3.70871    0.000987463        16.7874  10000000         1
   1322.58     -0.0696417    6.93859e-05      0.0890576    4.32212e-05      0.0139402    8.50436e-05     -0.0904491      3.627e-05     0.00771492    8.66814e-06     0.00651894    6.21033e-06    -0.00651894    6.21033e-06      0.0145109    6.87258e-06      0.0145109    6.87258e-06     0.00189895    2.82265e-06     0.00731744    2.92736e-06    -0.00731744    2.92736e-06        502.045         0.1481       -17.4816      0.0166365        44.7109      0.0172303        6.99862      0.0426458       -22.7048     0.00616713        3.87324     0.00419912         3.2728     0.00296462        -3.2728     0.00296462        7.28514     0.00269933        7.28514     0.00269933       0.953358     0.00138891        3.67369    0.000992714       -3.67369    0.000992714        15.6765  10000000         1
      1331     -0.0700021    6.47024e-05      0.0888051     3.9899e-05      0.0152995    8.19349e-05     -0.0908044     3.3633e-05     0.00776075    8.08118e-06     0.00654239    5.75416e-06    -0.00654239    5.75416e-06      0.0144848    6.34995e-06      0.0144848    6.34995e-06     0.00193713    2.65274e-06     0.00734487    2.71089e-06    -0.00734487    2.71089e-06        495.573       0.134495       -17.3456      0.0153257        44.0094      0.0157579        7.58203      0.0405526       -22.5001     0.00567137        3.84602      0.0038664        3.24224     0.00271246       -3.24224     0.00271246        7.17829     0.00247134        7.17829     0.00247134       0.959991     0.00128855        3.63992    0.000910493       -3.63992    0.000910493        16.8747  10000000         1
   1339.41     -0.0703463    7.13921e-05      0.0885334      4.524e-05      0.0166714    8.61415e-05     -0.0911341    3.83229e-05     0.00781203    8.65109e-06     0.00656502    6.38678e-06    -0.00656502    6.38678e-06      0.0144544      7.215e-06      0.0144544      7.215e-06     0.00197605    2.87737e-06      0.0073705    3.09354e-06     -0.0073705    3.09354e-06        489.273       0.150323       -17.2093      0.0166455         43.317      0.0176869        8.15686      0.0420721       -22.2947     0.00640113        3.82221     0.00406658        3.21209     0.00296495       -3.21209     0.00296495        7.07214     0.00278217        7.07214     0.00278217        0.96683     0.00137613        3.60618      0.0010312       -3.60618      0.0010312        16.9128  10000000         1
